Ensemble_mean,Ensemble_index,MSE,R2_score,MAE,Mean_Quantile_Loss
False,0,18.74995140456862,0.926429365313157,2.0971126051577373,7.337142501001202
False,1,19.25717386325068,0.9244391373169625,2.117093747076588,7.415202278881701
False,2,18.775661795631365,0.9263284834629741,2.09843200010746,7.330110969475474
False,3,18.77602948103204,0.926327040747326,2.1125630039036767,7.369339458397006
False,4,18.78502072045445,0.926291761125707,2.1085676663504103,7.393313373342106
True,,17.50743511472852,0.9313047225916833,2.032781125766319,7.093998669812479
