Cloud_B01,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sat_Zenith_Angle,Sun_Zenith_Angle,Azimuth_Diff_Angle,COT,Cloud_Type,Profile_ID,GOT,Water_Vapor
-1.021904568851248,-0.9170480903241897,-0.7709310505057925,-0.7069460196495537,-1.0085108293342278,-0.8251835399231291,1.0342969187046462,0.39311354573990936,1.1917716733695776,-0.8344515665416232,-0.25002273116629786,0.636518856052786,-0.08190745932746055,0.805878907812404,-1.6666986572299076,-1.3958613545279042,-0.8289819807449138,-1.415424152019677,1.2483198459437115,0.18822446919229782,1.5480578472939799
1.7069827491071665,1.3094342959973588,1.2307111014446368,1.072172533490764,1.1469920797486655,0.7905222255031017,-0.012508514727630772,0.08930275520583235,-0.0768620403771667,0.7272614372082473,-0.23214631856325102,-0.08381496211503632,0.35954133562742224,-0.1569346590349348,0.4464019860813921,0.0005487217126063141,2.5200125414112065,0.7076059245060122,0.9146826304733856,0.04172348134026007,-0.20698123089332482
-0.9121479193806241,-0.9931223807803145,-0.8294763075976355,-0.5588430479584859,-0.9020844491365004,-0.33342151599907954,0.8999294713820124,0.9158315910857154,0.8357315112334809,0.3087377291926734,0.2611414820396926,1.1386369937858647,0.36625514261905934,1.554989224738973,-0.8703459642559686,1.3892724895659394,-0.7063151096719067,-0.7077474598444473,-0.474449006944985,-4.792809117776981,-0.6926221812958393
0.6376018024669206,0.10142434632086018,-0.2790340129255971,-0.46803381577013814,-0.10857278381781747,-0.6369092409933862,-1.644955133515763,-1.4138385964177467,-1.6731155219859097,0.3216184540725516,0.4183189966249725,-1.4045048823466288,-0.9333460679049838,1.2447748296926944,1.5193553720915125,-0.18276973332158197,1.3979885548192457,-7.076766921754933e-05,-1.483889212033629,0.04172348134026007,-1.0676716281413454
1.867949047846703,1.5698085375653217,1.5739074361209584,1.4554757203047322,1.480972048004385,1.2257966307275963,0.5789234873892688,0.6294047722431849,0.5432699494788309,1.2955610159200779,0.6984390092066783,0.3503956714227635,0.7271382536742971,0.3623872171166128,-0.3505939643182122,0.0966275765523277,2.5000283058987196,0.7076059245060122,-0.4304416441682242,-0.10477750651177767,-0.2310228621013701
-0.4507044493379232,-0.8348546681204014,-0.9704205608323538,-0.8985169176487876,-0.9662637906147008,-0.6331256363446425,-0.8706255648487192,-0.6817499578464831,-0.9954335002308504,0.27678554344413875,-0.3176495373344279,-0.9098086491168208,-0.9525923146143431,1.513627305399469,1.3411730651821583,0.663877135526043,-0.6403307975070428,1.4152826166812422,-1.1826605195384372,0.3347254570443356,-1.0676716281413454
1.0352356206043856,1.3530460739616403,1.1461870505978828,1.0219799898700712,1.0417075114082222,0.7101605943720364,-0.2940549508796319,-0.18802336372294232,-0.36643596848899423,0.7147801146502258,0.199585910340522,-0.3071733795284235,0.13849723305514103,-0.34765906487820236,0.7989070553461084,1.2005736186607268,1.8215090077893201,0.7076059245060122,-1.1499108542161967,0.48122644489637334,-0.6781972025710121
-0.1736055961792622,-0.2910816553576726,-0.1976975441346608,-0.09807226970422027,-0.31148226595608625,-0.10501969171012457,0.8295172392609987,0.6069527461086486,0.853411934765851,-0.5628579876790775,-0.5714608672173099,0.9366676869882015,0.6204206930167508,0.2038331929818483,-0.8188853702027256,0.2528517945217149,-0.44012509264558874,-1.415424152019677,0.6472270303417543,0.48122644489637334,0.13921825850252714
-1.2325118418326848,2.0843860319048755,1.9662987871920588,1.8579306172247745,1.7713728637070794,1.5349331175918584,0.48975515850239565,0.6149090466320523,0.3996481709279158,-0.02586156594276435,-0.5706176402077323,1.0771579108138911,-1.9089581353183092,-1.3771112795502973,0.05272844157408168,-0.5501752742286767,-0.9168399470525357,-0.7077474598444473,1.6389278333808515,0.18822446919229782,-0.7503220961951479
-0.008793513502534838,-0.4026780241794723,-0.6888508125684987,-0.8736627320616923,-0.30191959165132837,-0.5000067009564458,-1.1290087339565442,-1.1510626983091687,-1.2077505633373355,-1.147982389199121,-0.5584751712698137,-0.8257716516703395,-0.5581401686009204,-0.3706379089557046,1.4949115899162224,-0.6047480637776383,-0.34100328450365647,0.7076059245060122,-0.9210043393076194,0.3347254570443356,-0.673388876329403
1.0182838098286096,0.819022186356206,0.8879397777090906,0.7961942389847063,0.7588236237659841,0.5738975368109404,1.065147110652863,0.6915293105766104,1.1839193362706744,1.0614613300218285,1.594283384182007,1.1486302667784574,0.9939641258276463,-0.9910666990482617,-1.4267636374566608,0.3008912219415756,0.114564615233714,0.7076059245060122,0.5854802655154466,0.627727432748411,1.124925138032383
0.7514572479758663,0.5949997359332623,0.6330925923465028,0.5264025924061724,0.5364557645598252,0.3987326286360002,1.252605585979405,1.4439446621288976,1.1365013522411656,0.8754396986170776,-0.413271480220537,0.7779441229655013,0.4552610410224775,0.5094518192126265,-0.8227449147567188,-1.3182296398174094,-0.07706603584420052,-1.415424152019677,-1.0844115235717156,-0.10477750651177767,-0.9089968621682466
1.824835785813982,1.5382275949015316,1.5952642358949338,1.5242282077079958,1.517700329413704,1.3178288170428145,1.199770788805631,1.305090869432785,1.0996713582353395,1.0229190059626585,-0.14934142622272267,0.27880643507231884,0.4351196200475662,1.0333694641796747,-1.1225028751168604,0.009195818648181295,1.914453870409211,-7.076766921754933e-05,-0.6412676146801479,0.3347254570443356,-0.8416802947857198
-0.574477969211204,-0.6862842235690741,-0.6424183672887612,-0.6398612373397965,-0.7017440436771221,-0.5864434156080289,0.7855992749759124,0.9888006760229585,0.6728081814910672,0.7656539853967212,-0.29336459945859067,0.7729767065656745,0.3228391907398062,1.3343923215949525,-0.5191274098425835,0.5995043027834295,-0.6326277830913207,-0.7077474598444473,-1.1045389220510091,0.48122644489637334,-1.0051633870004277
1.3169392940036309,0.8773095091051388,0.7552301114519,0.5653515758803218,0.6256122404161242,0.23257376532919638,-0.7523494136585448,-0.6622951682104894,-0.8221248214221448,-0.5120839675130463,-0.5701117040019856,-0.3315429399840443,0.0625992435401576,-1.2415360994930347,0.6567471642740236,0.735936276655834,2.543484934394963,0.7076059245060122,0.16075804336763927,0.627727432748411,0.4902260741399881
0.2202836428614644,2.3119866186887412,2.2157802094273538,1.98984071042728,1.3970964519880273,1.3218788727231598,0.5770786254122988,0.18319800042380793,0.6337997971932882,-1.1784867415309253,-0.5758456476671139,-0.016550300042087695,-1.0760624222414987,1.2700515581779466,-0.5718745187471579,0.7317088070428863,-0.17858595224763116,-0.7077474598444473,0.6830469767879549,0.627727432748411,1.0720335493746833
1.2388091571743807,1.0011959984709748,1.0768040145162612,0.9685596299393665,1.031098176234287,0.7629711888354885,1.2680306819535134,1.5014371076918487,1.1456201953237635,1.6547235538497018,0.9613571907929995,0.8055278940327751,0.9546403991623431,-0.7360015297879883,-1.2974688948978874,1.4670963619861135,0.5612667813982722,0.7076059245060122,1.532150278736463,-0.10477750651177767,-1.0099717132420367
0.8097006336562205,0.5610333690288578,0.5494185633813009,0.806846032807747,0.3514346681856807,0.835765610669066,0.007887459351090746,-0.23031164595692322,0.011692058002727669,-0.9302581984969955,-0.5731473212364654,-0.9753201054015951,-1.037953574936587,1.2999240554786993,0.3576324613395474,-0.5626655253578404,0.5779081993341247,-0.7077474598444473,-0.015612550086510425,0.7742284206004488,0.5767759464889508
0.24968364901288542,0.1287011539418016,0.24399507606641316,0.414289772571743,0.19857460579171654,0.5718192187644473,1.262034880528362,1.5406191630091586,1.1332590969229086,1.5105393156594384,-0.24867356795097353,0.10523906204307758,-0.37354244684038346,0.07974743496333686,-0.7719275781291408,-0.8061293435216945,-0.26469983981961775,-0.7077474598444473,-1.4115670344470144,0.3347254570443356,-1.0243966919668637
