Ensemble_mean,Ensemble_index,MSE,PSNR,R2_score,Mean_Quantile_Loss
False,0,0.022991915915149302,16.286215685773925,0.5444572234117648,0.07584787239550492
False,1,0.022950613350023755,16.294024346394835,0.5452755582241808,0.07577970383523316
False,2,0.022900176844852436,16.303578949325015,0.5462748653585642,0.07644074698513492
False,3,0.023016774796260204,16.281522626364325,0.5439646901332886,0.07575789036295395
False,4,0.02310325190039245,16.265236177357533,0.5422513044253253,0.07619791129156366
True,,0.02167214600340752,16.542948132510187,0.5706060512115536,0.0739294967543294
