Ensemble_mean,Ensemble_index,MSE,PSNR,R2_score,Mean_Quantile_Loss
False,0,0.006963172827540343,21.600626946785994,0.8419155503004879,0.438325398699915
False,1,0.006858449243065491,21.666439403499567,0.8446578805094956,0.4362833096722625
False,2,0.006786803469248485,21.712045961060646,0.8465204463227215,0.43645116895597486
False,3,0.006769499807271462,21.72313289064804,0.8464687520048152,0.4380045313995118
False,4,0.006826474174360424,21.68673417716257,0.8452505980865527,0.43530513287573375
True,,0.006436333523282781,21.942313286335068,0.8542378945926155,0.41772730147306075
