Ensemble_mean,Ensemble_index,MSE,PSNR,R2_score,Mean_Quantile_Loss
False,0,0.0071446940441355425,21.488862334604377,0.8372570216699583,0.4479084957866163
False,1,0.0070600256553994545,21.540635900405306,0.839269489240639,0.4470570756847762
False,2,0.007231566176426241,21.436375044686645,0.8362277278954261,0.44989750984038945
False,3,0.007144022039040818,21.48927083611419,0.8376573866231599,0.44925705972580354
False,4,0.007004475209185772,21.574942667411356,0.8408684884637379,0.44932560895044005
True,,0.006588742261870943,21.8406735010878,0.8504050440222861,0.4257212813917858
