Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sat_Zenith_Angle,Sun_Zenith_Angle,Azimuth_Diff_Angle
-0.9398142306485247,-0.8623163347648599,-0.5186894460436355,-1.015700354694342,-0.40892487568993807,-0.2701986719080955,-0.3288393806930542,-0.40094571147409264,0.11055060083517192,-0.509565308873625,0.3632630599274521,0.24584554618910423,0.996391897724473,0.5294037539001946,0.6010501603795433
0.5495745726474467,0.5576110536272416,0.36083790270867405,0.1581521874449477,-0.14102834245658852,-0.789589368425887,-1.1182220190854473,-0.843031460325441,-1.401233394766146,-0.6498360665693128,0.1662334546958707,0.052104152979672795,-0.7533260054835234,-1.5215142446358594,-0.08584342305841816
-1.1445861188392652,-0.9571710831955772,-0.5833204089002066,-1.0248974687355046,-0.25695343526923176,2.176847367450466,2.6910916698361227,2.33430374050215,3.8525321456752,2.632434122929558,0.9567877672218728,0.8779241578814293,-1.2383540903509898,-0.7382449595822788,0.09604435502775485
0.09420288935010192,0.06949610873493937,0.029235190491010546,-0.10964820723170063,0.026761607032959843,0.3900510873665273,0.3810760353351784,0.27435647829539384,-0.3040103795817097,-0.10016884781997469,0.5919975153451634,0.06393154338832492,-0.9778654639598198,-1.2495637941683904,-0.8801425668933688
1.1522452380242698,1.0622074954648808,0.8712121181960558,0.8904353102458419,0.5868866688929807,-0.08046149912427591,-0.24377882013912797,-0.2051157149137929,0.5647815189754261,0.4910167437706477,-0.948671665379934,-0.8347688329706262,1.53288024301648,-0.5002851097715784,-1.4292650935467826
0.5874958171234644,0.3479294286016109,0.22657198509771376,0.3910551299448306,0.017512193795854288,-0.787134938294715,-0.5760038527873028,-0.8680631750009876,0.797875273044522,1.9958042015355735,-0.928855549621535,-0.8281161631580097,-1.3810389300353978,1.4225336803031259,1.4300483525448635
-0.2702822037766971,-0.4019804384723083,-0.10807871377390939,-0.34432834945182333,0.2411883194836469,-0.5435383021994321,-0.5101847529517763,-0.5830086943795054,0.3844690539696024,0.04619676593138949,-0.8355860292252437,-0.7160132043123787,1.2302973628189044,1.4222859455755807,0.8679737220537362
0.5858230489855547,0.5278815353723709,0.34610969337699116,0.37806726803409657,0.14812961690240173,0.12132007856763032,0.03730171614461403,-0.09329351123343989,0.012686757453111784,-0.6078068853780806,-1.0564999124954662,-0.9931425486400004,-0.11095400431330249,-0.4863254291828189,-0.6294592916389762
0.9515178566919179,0.984315289609948,0.8823680561304452,0.9286566311252022,0.5636144699682959,-0.31881906808692767,-0.23235279994966557,-0.41205719743310243,0.85335396473016,0.6191986337771633,-1.0133732682402075,-0.9679657337804223,-0.10079683447467122,-0.5835373152000556,1.251453305162483
-0.46150771131520896,-0.3786828108582733,-0.11122825448598508,-0.4794090857404734,0.35232190781571926,0.35135249336811847,0.454974962812664,0.15386309566248568,1.121055560548431,-0.1895681431633767,-0.6222478342859072,-0.28097515908219045,0.11755894680703076,-1.2567305904662573,-1.3673468283949264
0.7476438692444435,0.7079548546907212,0.6011454481837842,0.5812856540252406,0.5420661277224306,0.028384590289786613,0.17858238050832137,-0.07988147444033403,0.8920476304783881,2.413800599385315,-0.8621651944672111,-0.7092962404604952,-1.185815649010795,-0.14924465213649257,0.2898146938631283
0.013819530143935761,-0.05849780660911399,-0.2004254444044987,-0.17317396289415676,-0.36198233836263327,-0.4858896868626224,-0.4933406531635243,-0.47645297767014533,-0.3829876687600018,-0.461587636468898,-0.011094805279923105,-0.28124038229798937,-1.0335491508997865,0.5354316171683934,0.9406278911371524
0.07507835056128312,0.13994036634700482,0.16215758453827783,0.32188467173626406,0.12978825214671388,-0.4650143776195627,-0.42093000029296096,-0.41566314664239257,-1.3084863089542582,-0.653570626253151,0.700481949046748,0.5141149222866087,1.3104172992630574,-0.46819117818031697,1.1634095539436793
-1.183484179756425,-1.1433558966796047,-1.180682893020309,-1.1932870860802085,-1.221901193766704,0.06769825108753895,0.03936749529463928,0.47988952819908853,-1.4847890088795044,-0.6304794584148278,0.7292025671124879,0.30576933067214984,-1.1544951944102049,1.1883925183282031,1.4442563882570403
0.17213007387150453,0.15568786742977006,0.05073183362428743,-0.018042460516538558,-0.09314582042751428,0.20727590198423565,0.08672722912056427,0.06507128398073288,-0.4906391379993816,-0.629492791418599,-1.0170133367868097,-0.9446451559394553,0.858918418887795,-0.9762920633356877,0.40861913991546944
0.541178834966771,0.4277069982358239,0.26270045360253186,0.3544481726143831,0.10275006253191384,-0.38522204395480053,-0.2515834714635639,-0.4195960201572072,0.25954746813078416,0.23204417619306708,-0.9559440306579016,-0.8632260694650471,-0.22134549076577836,0.8895681354099048,0.33606151565325665
-0.5194997032730249,-0.5641412620419128,-0.6960612519098973,-0.6183359687421053,-0.848095842196822,-0.10919922171531884,-0.319837344988722,-0.2522739020507466,0.23713022404159753,-0.43453851723757914,0.39347718504430834,0.25900829762810873,-0.9808404073003677,0.14135458989375163,1.528273744894968
1.0152487226166977,0.8952812719939384,0.7024606411510709,0.8317666080918144,0.5008207328255714,-0.2963575072091679,-0.4593233283880937,-0.39149885667756895,1.01502502007099,1.3576097726939902,-0.9551149773351606,-0.8672101748660469,0.8930347238619173,0.5876201532277945,1.4241341630939743
0.12602634449610953,0.05407364059309471,-0.043328426674725376,0.5420348406097253,0.36132943538168133,-0.36344630288879126,-0.1391287951553224,-0.4777438688091195,-0.27034568783332263,-0.5444369184516666,-0.9675860947334392,-0.8287653463423491,0.808107045315572,0.4065376726317156,0.28356755474840134
5.886261217224979,6.670693777451478,7.234034769630861,6.150061393163574,6.757965544768368,5.337448939961284,4.069755309639055,4.282186922525246,-0.35757213583251934,-0.6251495714538379,0.8604150975654024,-1.1303412713156538,1.2903289703964935,-0.8248390175340474,-1.3985957228486994
-0.937975009126291,-0.9161695156312445,-0.7465935760137667,-1.0311183248968747,-0.47779355823536623,0.08825990638412087,0.015192388937956915,-0.03235483034090607,-0.8054402730748892,-0.6239624340511827,0.639475461827191,1.0566195771089104,1.4165507222594023,0.3486363724810828,0.24357669811473148
-1.1765858740395163,-1.1043297657325817,-1.0975799290424006,-1.1482128560105431,-1.0316840564013645,1.0403308247604306,1.7555985295141014,1.436476050614363,1.813710927257626,-0.4310534030841203,0.9380162301480326,0.9209161836955453,0.8527611162333136,-1.381964678316741,-1.0283104179746252
0.4785866443197449,0.5148016074638948,0.4608777720349754,0.540488124256467,0.3349650730798276,-0.479778562780501,-0.6495246088084982,-0.5455994483896085,-0.5653922805074983,-0.373223459728126,0.4796225930780874,0.5832921776430613,-0.9220071051776076,0.37463766551736283,-0.26340389029243144
0.03496875709539721,0.052075820574960296,0.0023031928992091498,-0.1512353916590977,-0.10500995507122214,0.2583893584880229,0.15786604562852705,0.09115678512407169,-0.29424029937005247,-0.5941073911511682,-1.029950573001515,-0.9705901323281128,-1.6676324928321637,-1.4537144293502697,-0.4633529833303795
-0.4630421610282298,-0.5376288110001983,-0.7765092868589918,-0.6178619308957239,-1.1054651742904824,-1.7914393130224409,-1.9940773802680016,-1.7349279220749219,-0.7428829082543141,-0.5428920226402986,-0.46676797699645234,-0.5529211233944422,-0.3133296370256385,0.279097050467569,1.248366935341076
0.5618764243040559,0.532326382949357,0.4261921755560089,0.3832117697234537,0.25682170428304923,0.39745557522771946,0.36958064529224616,0.20019348087665276,0.44089833581053384,0.09269724106445532,-0.5334757415338426,-0.3790467902548844,0.45332587177780115,-1.2782837596560128,-1.1840826194061782
-0.12688096806947824,-0.49918947950761955,-0.6156039278876573,-0.44566595457226965,-0.689366091861331,-1.2698124585606754,-1.1747483228312074,-1.2595425764006938,-0.8377713385662213,-0.6449179301947371,-0.7381631677330147,-0.7067721460958232,-0.6655786551561692,1.6860710349895307,-0.5191350747607623
-0.5598287970355459,-0.5571679859311062,-0.37292943266071243,-0.6403854555334078,-0.18048681990428916,0.2794871343019446,0.2777742930490375,0.10156892571994011,1.4150247889536889,1.5520092625118111,-0.4037105216371763,-0.22073126945787244,-0.5725425566229342,-0.8998301855248775,1.3026552029447336
-0.025514889869368274,0.49001577860705414,0.8739534030777336,1.4210369085488188,1.5694378399345805,0.9347771424582862,1.027523362302318,1.074855439700637,-1.0119289781500036,-0.6618905168360903,2.4261247427858104,2.949380053025571,0.6848070328291169,-1.3984285059362862,-0.7089108073814255
-0.5794891809471875,-0.28835220222911545,-0.08956978102037057,0.22772003268232047,-0.13192338059817837,-0.7952954893421859,-0.572751431493278,-0.9145621008842407,0.5411383419748166,1.843958110107808,0.39303517063311283,0.9179710671807367,-0.49838688369676215,0.8413782674386049,1.212826070142149
-1.0173980946483407,-0.7677969387287717,-0.3176097820555093,-0.5529239295714296,0.8330731112827446,2.1157294765751273,2.215571410621267,2.0601169367957124,1.572850898188267,-0.6087917290237687,1.0862913861028878,1.0252089656601995,-1.4377365591630182,0.8022346848046611,0.10869207000606575
0.022541257581239142,0.020928250773356714,-0.19950303742759332,-0.04292658796517288,-0.5099198383078245,-1.2524554933864347,-1.2733390474110726,-1.2102034380293156,-0.41782802321833157,-0.5412222380673479,0.007281648844332102,0.056156902459614695,0.5234980524818275,-1.1825294681066658,-0.8916660344539099
0.2519822538999551,-0.12594926349592978,-0.15194946839537027,0.07350970917746559,-0.23023863540904255,-0.9782341587919502,-0.7728262829029383,-1.0006286458754357,-0.19311150928286613,-0.5605508279087399,-1.0355229291744457,-0.9805618324915137,0.6515724226278966,1.7023938422095721,0.21292529931947832
-0.7238542343952835,-0.6936035102671693,-0.5735816959575426,-0.7552616041602335,-0.41102744556368803,-0.17276128714474903,0.00624531767811512,-0.2685384117653977,0.6070684060659589,0.38183125278896374,0.30595918483173595,0.37472315375038345,-0.7258499737543928,0.9995830163190389,1.0148500471474402
0.17453637678696665,0.04626650574453106,-0.09213599286293148,0.018970796169063525,-0.21377083928024276,-0.6669108928415886,-0.5349337392671215,-0.7441371828414863,-0.15541462170264436,-0.09041383038994501,-0.10795816868129553,-0.1559882816183457,-1.6426995939400328,1.0078244961690739,-0.28527919743356756
-0.027397501686428263,-0.2474629250723952,-0.31268268198147364,-0.04876899437291012,-0.40119949622207646,-1.1887550337178734,-1.0603159507989195,-1.1718949351346326,-0.1826841464889475,-0.0509577828207463,-0.8960014830131643,-0.7439894395267581,-1.2772452808415355,1.5591777944145344,-0.5620195909200147
-1.1838590321256985,-1.0563782751040762,-0.7003836309608894,-1.1964974035428395,-0.545364370008122,1.1928326248247614,0.8605869021564942,1.4121977270273849,-1.2491166801669846,-0.6388209290905459,0.6974166659482157,0.32368494836986145,0.9607906138938194,-0.6163899769590658,-0.5864681175709182
-0.623839025839175,-0.5874735181522602,-0.6551456083335911,-0.7998450257783809,-0.7704123169572447,0.31014782920902867,0.3816013569931056,0.2404240536559036,-1.2969618823935622,-0.646317324494876,1.1048836725484172,0.9059895023750995,0.9798675420781918,-1.2314023986603557,-1.4019992278089835
-1.1721523566652348,-1.193110664718245,-1.2171794077742812,-1.2101710084095134,-1.114256887108954,0.16011404286058364,0.21920860320929647,0.5236268924372951,-1.3698169486322689,-0.6412998928922753,1.1348432524976035,1.0676488488844085,-0.013216408861102301,1.6438814702666844,1.1415489372535592
0.28699887577394023,-0.11344838772685797,-0.13220251519106757,0.07233455668786098,-0.2540758998621245,-0.979977325365252,-1.072066109114175,-1.000421794029993,-0.113383909980157,-0.2866656887981693,-0.9785833392044107,-0.9193686586485642,-1.4093109199536127,1.6978125065918546,0.859448323202585
-0.24177174392615317,-0.24941880306635691,-0.2598021160830298,-0.4117545798215132,-0.19749808640303973,0.13255476017780857,0.21598907015946536,0.10783291167931053,-0.4689877784344787,-0.023785937979664204,-0.8817267380813771,-0.7205668194172763,0.7102409317547629,-1.2847627683450755,1.0203914863473835
-0.33841526600203975,-0.47379566433416875,-0.5771436418968114,-0.49142125398211056,-0.5650427337522498,-0.7805328629633077,-0.8631387175922938,-0.7994478114774147,-0.3443122589828005,-0.44731868553354714,-0.1566452577292237,-0.48886564902899593,-0.7524667089348623,1.1687205247598846,1.5993539916387598
0.9088939188804809,0.8900446574006466,0.7039028169052679,0.7402581918273292,0.4952482181663956,0.20835147586245858,0.3920139582604118,0.02177878215424332,0.7176103414908133,-0.06654485708801679,-0.4582233564623362,-0.35971148044683454,-0.5120552689092733,-0.8216148047724359,0.6215609984344654
