COT
21.499
42.439
30.45
0.0
0.0
16.302
7.104
0.0
0.0
0.0
25.321
0.0
0.0
0.261
49.558
18.736
0.0
29.187
20.41
49.142
2.392
21.66
10.045
36.399
16.371
19.738
2.353
47.912
1.727
6.216
3.71
40.1
45.78
0.0
11.868
0.0
0.0
0.0
27.452
12.696
11.315
0.0
5.894
0.0
18.374
0.552
11.215
45.472
14.59
49.984
0.0
32.627
16.707
10.423
0.0
10.427
31.278
10.617
0.0
17.805
4.18
49.756
4.519
0.0
0.0
14.898
14.686
25.175
4.734
0.0
0.0
18.459
18.922
0.0
5.748
0.0
3.267
20.594
12.176
0.0
9.251
23.793
4.766
10.243
16.944
25.816
16.002
8.211
48.56
26.282
12.561
0.0
0.0
29.016
4.413
48.721
9.691
0.0
28.311
12.165
14.827
0.0
0.0
15.219
3.99
5.958
22.274
0.0
20.914
35.807
24.135
30.986
30.821
2.076
28.274
0.0
7.955
12.29
0.0
0.0
3.807
14.68
3.123
0.0
7.442
5.895
9.348
48.446
2.562
21.008
0.0
46.63
29.146
0.0
15.493
0.0
11.625
19.693
4.184
0.568
15.486
28.905
0.0
3.458
7.999
0.0
49.585
7.674
49.462
19.192
41.113
4.278
15.181
3.905
0.0
30.102
49.837
0.0
35.638
49.734
9.205
19.795
16.302
12.696
0.0
0.0
6.189
35.348
0.0
8.992
28.055
9.936
0.0
33.62
23.911
5.783
7.773
31.929
0.0
0.0
26.823
39.103
21.598
0.325
0.0
20.464
41.37
0.0
15.859
0.0
1.13
22.228
18.344
28.888
8.167
0.0
38.356
0.0
32.778
39.178
0.683
0.0
6.279
25.516
0.0
24.425
9.181
31.706
36.932
10.516
29.672
6.371
0.0
17.463
0.0
17.676
4.629
5.286
0.0
32.363
0.0
0.0
27.007
0.0
0.0
27.482
17.853
38.958
1.8
25.631
0.0
13.353
3.918
32.091
0.0
4.989
0.0
13.724
12.553
0.0
7.057
0.0
0.0
18.196
5.392
1.104
37.086
0.964
0.0
32.393
7.826
0.0
23.623
0.0
13.447
42.482
0.0
0.0
10.554
7.458
8.324
3.957
39.682
0.0
4.321
0.307
43.215
49.785
30.293
0.0
30.41
0.0
9.751
3.594
11.862
26.349
0.0
17.421
10.557
19.694
4.245
0.0
11.786
0.0
33.348
9.883
49.165
0.158
38.563
15.394
0.0
0.0
49.495
34.486
7.123
4.269
0.0
49.654
0.0
0.959
2.954
1.714
14.249
16.863
0.057
9.065
0.0
49.891
5.414
0.0
0.0
14.818
6.002
5.44
14.431
8.891
0.0
16.213
41.426
35.42
48.635
25.222
0.0
12.36
0.0
0.0
39.062
49.905
7.264
41.279
0.0
1.762
1.318
34.549
44.862
0.0
50.0
6.2
0.794
13.245
12.994
42.021
12.43
0.0
49.996
0.0
26.878
0.0
30.346
2.573
0.0
2.371
16.576
0.0
27.021
27.501
7.556
1.505
3.658
11.282
49.984
0.0
7.653
8.887
0.0
13.925
22.926
11.327
7.942
20.108
0.0
16.647
4.63
2.427
10.06
11.874
29.403
35.937
0.0
16.702
0.0
0.0
20.957
21.593
22.095
48.099
0.0
8.438
0.0
16.205
12.049
0.0
28.246
17.757
0.0
0.0
0.0
0.0
0.158
21.848
22.15
0.0
26.389
24.097
0.689
0.0
9.377
49.563
6.561
6.381
19.28
0.0
17.806
0.0
12.193
49.542
15.125
33.314
10.435
32.738
0.0
10.076
23.015
0.0
0.0
7.749
0.0
0.0
33.49
0.0
0.099
8.713
0.042
0.0
0.0
0.0
49.026
0.0
26.277
36.605
12.001
13.85
8.831
6.932
13.225
0.0
48.435
0.0
22.479
8.595
0.848
48.91
17.455
0.0
11.467
1.024
34.163
44.221
0.0
1.721
0.0
49.836
0.0
0.0
14.718
0.0
33.889
25.17
29.693
13.401
21.557
30.738
13.733
48.474
0.0
18.794
0.0
49.7
1.897
11.61
7.91
43.407
0.0
0.105
12.734
0.0
10.553
0.0
19.991
0.0
41.535
15.675
41.54
0.0
20.1
0.0
3.102
12.167
0.0
0.0
0.0
0.0
9.022
27.251
0.0
0.0
0.0
37.867
21.252
8.178
24.954
0.0
0.0
25.725
8.911
3.16
8.706
9.485
22.446
49.032
19.044
0.0
0.0
1.661
49.817
39.921
29.824
1.56
0.0
28.751
0.0
0.0
0.257
38.415
0.529
24.639
37.254
37.113
36.465
12.384
6.447
12.061
12.505
1.471
0.0
0.0
0.0
0.0
8.708
4.31
13.672
7.638
16.083
26.788
10.404
17.962
34.7
0.0
26.669
14.15
2.137
15.408
0.0
17.238
0.0
29.125
0.0
34.658
0.0
1.576
14.768
49.24
21.941
29.276
0.0
19.681
0.14
16.006
35.965
11.546
8.452
0.0
2.913
0.0
18.39
0.661
6.663
25.317
36.552
0.0
19.367
0.0
4.13
49.992
2.241
37.223
16.876
7.102
3.075
6.208
23.175
9.963
21.019
0.0
47.06
0.0
20.085
39.858
0.0
38.37
40.647
25.301
1.002
0.0
33.118
5.578
0.0
10.278
12.44
19.809
1.08
0.0
0.0
32.589
16.964
10.991
9.784
9.515
13.292
0.0
20.708
30.464
28.268
29.29
0.0
17.336
0.0
25.735
10.006
23.437
0.0
24.282
13.278
2.06
0.083
20.603
26.732
30.976
0.0
5.511
0.997
7.768
33.281
11.256
29.819
0.0
11.366
10.576
8.805
8.141
49.37
33.036
8.084
2.518
30.367
0.0
26.84
32.422
49.131
43.114
2.48
2.454
14.1
1.781
0.14
7.887
13.263
0.0
17.506
26.958
35.387
27.532
0.0
0.0
10.706
6.52
1.634
34.937
49.741
29.612
18.367
48.455
22.998
5.314
0.0
0.552
1.977
0.12
20.275
10.574
20.719
4.705
0.0
36.956
0.057
0.0
5.855
0.846
0.0
3.612
7.628
48.917
2.946
22.202
3.418
12.109
24.141
8.452
0.0
8.153
9.442
0.0
1.407
28.465
0.0
24.519
1.238
1.046
24.599
49.662
16.454
24.933
48.612
28.014
2.452
26.413
30.943
3.64
28.037
27.555
49.964
12.111
0.0
12.773
0.0
9.237
0.425
4.249
0.0
0.0
35.585
41.426
2.421
36.748
45.263
49.921
0.0
11.925
17.14
4.926
0.0
36.829
12.213
23.359
33.035
47.696
16.083
3.818
0.763
11.884
0.0
36.101
41.554
20.249
22.894
0.0
0.087
49.673
4.528
48.755
3.305
14.523
7.372
3.277
20.535
0.0
37.326
0.0
20.971
31.127
18.569
0.0
0.0
43.157
0.373
12.89
10.404
13.974
2.506
22.27
1.298
49.663
11.019
19.871
0.0
15.811
0.0
15.38
14.671
17.913
9.308
0.0
0.0
37.683
0.0
28.095
31.009
18.959
2.332
17.485
4.166
0.0
15.862
0.0
30.655
10.919
3.7
7.714
0.461
6.103
14.491
20.203
40.903
14.494
11.739
18.061
12.806
17.322
42.364
8.073
0.0
16.927
8.196
0.975
12.069
35.272
0.0
0.0
12.466
10.404
0.0
12.701
0.0
3.711
13.605
0.0
6.161
0.0
0.0
37.222
24.609
7.369
6.555
0.0
35.363
21.68
20.492
0.0
49.894
24.363
0.0
10.699
36.719
48.966
0.369
33.777
0.0
0.0
0.0
49.54
0.924
0.0
20.844
0.0
0.0
9.546
16.784
9.116
0.0
37.097
48.794
2.482
0.0
49.297
4.756
1.387
49.941
45.451
0.0
9.673
0.0
33.048
0.0
49.986
19.442
1.814
0.0
0.0
0.0
6.261
49.062
40.081
4.702
8.957
25.121
0.0
0.0
0.0
4.431
6.093
12.185
15.114
10.382
0.0
14.259
29.238
22.806
26.647
18.685
0.0
39.925
0.0
15.529
2.248
7.899
0.0
8.563
0.0
25.303
20.486
31.791
33.939
2.28
9.822
11.632
6.688
10.462
0.0
4.969
0.0
8.971
0.0
25.184
47.322
11.247
2.762
3.719
14.017
26.551
48.296
33.434
49.061
22.715
33.24
6.968
5.816
9.101
6.099
26.797
10.671
4.726
1.137
10.787
0.0
0.0
24.765
17.514
18.44
7.121
14.235
10.109
2.856
11.74
5.798
14.206
4.122
0.0
49.428
49.226
5.33
0.0
12.089
0.0
19.676
4.337
0.0
17.237
0.0
11.287
12.315
20.751
0.0
16.31
7.67
0.0
2.915
49.467
30.306
23.133
1.626
19.65
6.552
22.937
0.0
0.0
30.358
33.894
37.134
25.222
35.112
48.48
13.843
6.654
4.981
0.0
4.595
0.0
5.625
29.936
5.731
4.689
49.858
9.325
9.658
2.946
49.092
2.581
8.505
49.123
3.96
14.934
0.0
8.773
0.0
21.973
19.391
0.324
15.86
7.657
27.583
8.762
0.0
0.0
49.398
42.743
29.514
0.0
0.0
29.707
8.005
22.712
12.36
0.138
36.699
49.995
30.572
12.29
40.753
0.0
32.002
30.096
14.571
9.852
15.832
30.41
7.299
0.0
0.0
5.428
11.96
0.0
5.198
49.816
25.702
0.0
49.489
5.722
36.477
0.0
1.979
1.541
26.557
9.581
49.811
0.52
35.479
48.976
0.0
0.0
30.383
48.828
5.027
0.0
36.488
0.0
0.01
41.016
49.681
29.091
20.361
18.906
11.212
16.445
0.0
50.0
7.34
48.314
0.0
22.703
0.0
1.713
1.665
0.0
0.0
19.153
5.176
0.0
49.985
40.097
0.251
25.83
13.399
13.639
0.0
0.0
2.253
48.693
21.906
25.837
10.779
17.581
0.191
22.99
0.0
1.833
24.823
0.666
40.146
6.045
28.722
49.173
3.969
48.775
0.0
0.0
1.405
5.717
1.272
2.424
30.027
18.004
0.0
10.908
49.066
0.0
48.386
1.792
38.737
30.082
13.857
19.32
7.693
12.393
49.048
0.0
49.62
12.237
25.658
4.153
41.231
0.0
15.455
9.676
22.807
3.982
33.261
26.757
8.374
22.79
31.162
47.037
40.786
31.17
44.286
49.552
26.948
16.252
14.319
49.292
23.833
30.072
0.0
30.977
38.602
49.899
0.0
36.946
0.0
9.869
20.413
8.955
23.228
0.0
0.0
49.603
3.567
12.683
9.171
27.144
4.112
49.644
18.674
16.874
23.657
0.0
1.11
33.396
0.0
25.084
24.597
11.208
0.474
49.494
0.0
0.0
10.573
1.917
0.0
1.858
7.389
1.383
0.0
9.184
46.529
6.213
1.512
14.942
8.524
13.19
0.0
2.434
0.0
37.523
37.142
10.288
12.334
39.885
7.571
18.023
6.22
0.0
27.429
0.0
41.975
3.405
0.0
34.44
45.577
26.036
18.02
6.488
14.092
34.537
26.283
1.917
27.55
0.0
4.202
23.207
6.793
0.0
30.483
9.728
34.383
9.359
0.0
49.021
23.416
34.037
18.36
48.711
28.139
8.348
0.0
9.098
0.0
17.41
49.893
6.83
34.881
49.154
6.58
17.965
0.0
0.607
2.646
25.912
9.276
0.0
0.061
8.86
0.428
35.15
0.0
39.845
0.0
0.0
23.523
39.306
12.027
12.845
11.596
0.547
0.425
3.759
10.625
22.54
7.407
16.938
0.0
0.0
0.0
8.326
40.84
9.822
11.657
30.53
49.769
0.0
39.378
0.424
0.0
0.0
12.961
49.695
20.824
0.461
8.248
26.719
6.542
11.833
0.0
0.0
0.0
12.351
44.521
11.46
49.913
9.418
0.0
0.0
31.971
6.822
21.926
0.0
49.717
0.0
0.0
13.116
0.0
0.0
0.0
19.445
5.233
49.795
0.0
0.0
47.831
27.122
17.755
49.771
12.453
0.0
29.008
8.888
6.321
0.0
4.482
15.648
0.378
38.248
10.284
0.73
11.557
0.0
2.332
49.283
35.039
5.067
0.0
24.208
0.0
0.0
3.415
11.883
0.0
24.559
27.879
0.0
1.199
2.88
32.877
11.198
0.0
23.161
16.553
9.007
0.0
0.0
9.039
0.0
4.202
11.819
12.936
31.859
0.0
0.0
12.071
5.101
29.064
31.008
29.947
0.0
0.0
4.777
16.68
32.909
12.488
0.0
0.0
0.0
6.253
46.717
4.828
0.0
30.206
0.143
0.0
38.159
48.932
49.614
0.0
5.72
0.0
24.547
18.765
23.872
0.0
2.27
48.816
31.118
25.805
0.0
19.77
18.987
16.813
48.664
3.074
26.539
31.21
9.5
49.16
12.744
0.0
7.918
27.489
0.0
0.0
49.94
0.0
11.386
11.305
49.129
0.0
5.297
10.668
0.0
0.0
35.096
0.0
4.55
41.484
0.0
0.0
7.721
0.0
10.038
49.888
0.0
49.218
0.0
29.255
9.708
0.185
12.94
19.767
0.0
20.456
10.338
48.383
24.765
21.53
16.156
34.251
0.0
23.258
6.261
35.693
1.274
37.386
0.0
0.0
3.368
11.905
0.0
49.847
4.995
18.231
31.35
15.163
2.143
48.426
0.0
20.298
0.469
42.509
49.974
8.651
0.0
18.058
36.755
49.554
0.0
17.584
8.324
0.0
25.995
0.0
25.011
0.0
28.163
11.633
0.0
0.0
23.205
0.0
43.115
0.0
20.192
0.0
16.852
49.985
0.0
19.11
2.279
48.595
46.115
18.208
22.483
0.0
48.86
0.0
22.173
47.457
9.632
23.742
36.599
0.0
28.064
49.986
2.399
8.522
19.173
0.0
44.144
13.47
49.45
13.001
1.785
2.259
12.42
24.492
24.626
8.443
0.0
18.061
0.0
16.466
12.809
49.602
3.095
0.0
0.0
9.618
9.018
0.0
0.0
0.0
17.671
36.55
29.979
10.03
33.919
11.507
0.0
0.0
0.0
0.0
6.582
0.0
0.0
14.363
44.896
43.39
0.0
0.0
0.0
15.609
18.805
0.0
12.987
12.305
22.907
0.174
49.872
42.44
22.31
6.236
42.752
5.872
0.0
22.116
0.0
17.458
0.0
4.324
5.319
38.005
21.868
9.845
12.811
26.517
30.524
0.0
49.766
47.912
31.367
0.0
6.503
41.321
0.0
0.019
9.667
6.28
21.665
19.291
0.0
15.944
0.0
30.75
0.0
23.17
12.421
1.395
0.0
17.416
0.0
0.0
0.0
29.409
0.0
0.0
2.066
10.171
8.595
0.0
0.0
2.206
38.149
0.0
8.293
0.0
9.122
36.86
0.0
7.292
10.653
0.064
0.0
5.533
29.973
1.179
37.555
6.488
15.684
49.111
6.402
0.983
15.528
0.086
14.452
13.985
0.0
0.0
0.0
2.072
1.983
17.827
49.881
12.467
1.683
9.023
0.0
16.035
14.109
0.0
38.968
0.0
17.251
0.014
25.603
7.968
0.0
4.167
2.116
0.0
24.153
0.0
37.31
2.415
0.0
29.771
37.556
49.54
18.146
2.535
38.941
0.0
48.4
4.106
2.922
28.119
0.0
1.024
4.441
4.143
0.0
0.0
0.548
23.953
9.252
0.34
36.367
0.892
0.0
0.0
0.0
30.345
14.387
0.842
26.433
36.244
0.0
12.978
4.292
13.554
3.581
45.48
13.939
2.197
0.0
23.624
1.163
0.0
2.336
5.31
0.0
0.0
0.0
0.0
31.913
0.0
2.709
5.743
20.625
0.0
0.0
16.552
9.699
40.581
13.18
36.98
1.609
48.42
0.0
0.0
0.0
1.681
49.987
0.0
35.188
1.529
0.0
8.61
0.274
45.076
10.906
46.524
1.625
17.517
0.0
0.0
0.0
5.18
11.895
7.474
2.455
0.004
5.441
0.0
21.61
5.064
12.78
9.906
0.0
0.0
12.234
0.6
0.0
49.98
0.0
12.923
1.849
6.9
15.536
6.976
14.782
2.39
23.108
1.141
6.746
0.0
0.661
23.881
21.309
41.111
6.286
5.824
26.994
19.047
0.0
17.596
17.664
0.0
0.0
26.277
30.133
5.672
0.0
19.675
0.0
0.0
9.633
0.976
11.169
25.906
12.845
31.168
0.0
0.0
5.793
0.485
0.0
0.0
19.926
0.0
3.299
0.0
7.687
1.431
29.724
27.228
12.972
0.0
22.386
0.0
0.46
2.135
7.626
1.42
0.969
46.675
0.0
17.163
0.0
49.211
23.489
1.377
0.0
32.67
0.0
0.0
27.558
0.0
0.0
17.063
2.057
8.315
23.133
0.0
8.533
0.0
3.288
24.586
2.287
13.733
2.006
0.0
24.154
0.0
24.031
8.89
3.352
0.0
32.058
19.829
17.587
2.434
0.0
8.21
49.123
18.695
0.0
40.074
1.998
49.576
40.09
43.872
27.717
25.165
27.962
4.83
8.952
26.666
0.0
5.601
5.001
29.671
11.483
14.183
4.207
2.646
0.089
21.93
0.0
1.454
17.459
0.0
12.177
26.486
0.0
48.948
0.0
0.0
0.0
16.963
30.825
0.0
0.087
22.876
15.916
21.333
15.46
3.227
33.238
20.764
0.893
16.378
0.151
0.0
0.0
0.41
0.0
4.582
23.337
0.0
1.087
0.0
1.993
0.0
0.0
49.318
25.868
10.29
41.281
33.133
1.563
5.596
14.841
0.0
28.77
9.643
18.621
3.784
0.0
33.425
2.954
22.17
1.2
9.35
10.345
1.604
8.979
2.273
0.0
0.0
0.0
32.512
0.0
0.0
49.569
0.0
0.0
0.0
8.69
0.0
0.0
10.624
47.45
0.0
0.406
0.0
0.026
9.848
13.459
13.414
16.776
9.147
8.065
15.953
0.0
0.0
0.0
3.139
42.785
4.473
31.262
0.0
0.64
11.387
49.883
0.0
7.698
0.0
0.0
3.053
7.168
29.94
38.434
13.273
6.469
20.326
0.0
2.11
32.668
12.423
36.585
32.294
0.0
16.394
30.186
11.062
0.0
14.261
19.838
0.0
3.182
0.0
49.514
10.114
49.474
8.702
0.0
0.282
16.507
15.088
27.806
0.0
0.0
41.791
48.422
2.252
11.601
0.0
26.795
49.126
49.981
7.844
17.279
30.912
5.709
13.93
0.0
18.271
4.811
10.605
37.421
9.711
35.323
0.0
49.451
0.0
14.345
0.0
48.695
5.542
0.0
6.14
0.0
16.348
43.436
21.079
18.461
0.0
0.0
25.743
0.0
4.866
49.757
6.171
21.532
0.0
0.0
2.743
4.336
26.545
0.015
14.637
15.231
0.0
0.0
10.126
4.606
26.945
0.0
6.576
0.0
49.666
7.196
0.0
7.409
25.215
18.157
11.294
49.993
11.635
1.931
9.189
42.626
24.205
49.979
14.819
24.404
30.617
7.867
0.0
13.319
42.648
0.0
11.399
0.0
20.362
15.446
17.363
1.546
14.193
0.0
0.0
9.208
2.236
13.604
1.735
0.0
0.0
9.223
0.0
10.859
0.0
21.254
0.0
6.912
11.576
23.618
9.422
24.973
0.557
0.075
0.0
39.773
0.886
0.0
3.004
0.798
49.341
33.776
3.691
49.835
6.663
48.33
49.396
49.91
3.7
11.86
22.193
0.0
6.484
0.0
6.297
5.704
0.0
25.618
4.828
6.21
23.677
48.912
23.132
49.342
21.355
40.225
0.0
9.654
0.0
11.206
1.269
49.526
7.136
26.182
0.0
13.977
1.333
0.0
12.478
7.873
38.997
8.499
36.983
13.39
9.296
0.0
19.032
0.0
0.0
25.405
0.0
36.908
22.979
43.975
31.296
10.907
7.527
32.547
14.488
0.0
18.779
13.111
0.696
49.996
18.11
0.0
8.609
19.971
33.086
11.419
0.179
34.682
3.166
49.074
14.572
4.471
4.246
20.957
23.099
0.0
20.812
0.0
24.579
0.0
0.0
1.549
0.0
4.236
29.539
25.543
49.08
2.037
1.499
0.0
0.112
0.0
6.548
33.059
32.473
19.267
31.014
0.0
7.234
40.574
0.315
0.0
35.415
38.913
0.0
10.873
0.0
3.792
35.902
43.54
8.148
8.029
30.088
0.574
49.577
15.56
19.543
0.0
6.218
27.442
0.0
14.035
29.195
36.759
4.215
26.31
0.0
0.0
46.388
49.98
6.959
10.968
8.235
0.0
48.846
17.102
18.782
2.41
27.154
38.269
25.178
0.0
1.682
0.0
46.304
0.0
19.282
11.981
1.983
19.412
0.0
0.0
0.0
0.0
4.486
0.113
22.465
44.445
13.165
0.562
33.002
30.146
12.226
41.053
38.048
0.836
1.41
0.0
23.266
0.0
23.165
0.0
0.0
31.602
6.138
34.638
5.877
36.535
0.367
5.858
0.506
21.861
20.634
1.09
19.77
48.833
0.0
3.393
9.785
18.896
10.001
18.174
17.046
32.132
0.0
0.0
30.241
0.0
1.999
30.899
0.0
30.189
0.0
49.069
26.042
0.0
49.556
38.073
12.829
16.016
0.0
0.0
2.329
2.547
21.368
5.353
0.0
0.0
0.0
30.244
49.697
30.065
28.055
49.516
16.484
0.0
1.439
32.581
49.999
7.242
0.0
0.0
46.03
0.0
0.0
4.331
1.883
4.567
6.727
49.941
0.0
0.0
43.42
5.171
0.0
0.0
9.51
4.126
0.0
45.684
0.0
38.972
3.727
32.779
3.724
25.517
0.0
0.0
45.538
9.9
0.0
6.094
42.091
43.09
15.696
13.512
49.84
8.546
0.0
11.414
5.434
17.189
15.827
6.615
24.314
7.315
0.0
11.958
0.0
19.206
31.167
6.898
32.757
0.0
17.236
21.745
0.938
0.0
3.103
4.973
0.682
0.0
10.84
27.335
15.759
49.749
7.265
16.928
9.176
8.882
4.553
8.523
1.31
6.924
13.48
0.0
3.97
13.74
50.0
23.662
0.0
4.747
25.998
16.94
11.91
1.437
0.277
12.797
0.0
0.0
5.091
23.241
9.642
3.042
0.491
0.727
1.165
18.527
1.75
5.902
0.0
30.653
8.412
20.944
31.101
20.239
19.321
3.71
0.0
1.902
31.492
17.724
1.232
43.65
0.0
0.0
23.831
3.458
33.322
0.0
15.694
0.0
17.94
0.0
29.713
0.0
0.0
0.0
49.028
0.0
49.758
0.572
18.055
5.189
3.66
39.525
13.313
1.901
2.585
0.0
0.0
31.438
0.0
0.0
30.348
11.024
0.0
49.971
17.888
0.0
49.839
7.398
0.0
2.905
9.291
13.868
31.043
23.475
0.0
45.561
0.0
0.0
0.0
4.311
0.0
48.566
26.916
2.532
25.709
0.0
34.323
10.384
0.0
10.567
3.317
49.778
0.0
1.416
0.0
2.332
3.743
13.671
20.282
1.9
0.0
